CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
22.31,0.0,3.26,0.75,0.0,0.25,0.0,0.0,25.82,0.0,20.0,2.0,0.15,0.03,0.0,69.23,7.6,13.0,2.15,1.25,3.2,0.03,24.02,95.05,77.5,81.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,26.0,1221.0,1768.0,0.0,25.0,0.0,24.0,1775.0,1.0,417.0,0.08,0.11,5.2735593669694936e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.11,0.0,0.0,0.0,74.67,0.0,2.0,0.0,0.4,0.0,3.41,101.97,44.0,53.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,706.0,386.0,0.0,1.0,2.0,0.0,375.0,2.0,420.0,0.08,0.11,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,1.75,0.0,0.5,3.0,0.09,0.08,0.0,80.65,192.0,26.0,2.0,2.33,0.8,0.0,26.73,122.91,66.0,64.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,78.0,695.0,393.0,0.0,1.0,0.0,0.5,398.5,1.0,417.0,0.08,0.1,5.342948306008566e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,1.5,0.0,0.03,0.0,70.0,0.0,18.67,0.0,1.0,0.2,0.0,20.02,1.8,25.0,17.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,28.0,691.0,395.0,0.0,1.0,2.0,0.5,393.0,2.0,419.0,0.08,0.1,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.5,0.0,0.5,0.25,0.5,0.25,0.0,0.0,1.75,0.0,0.0,1.5,0.0,0.03,0.0,72.73,0.0,21.33,0.0,1.0,0.2,0.0,17.88,1.47,15.5,8.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,32.0,683.0,402.0,0.0,0.0,1.0,0.0,400.5,1.0,419.0,0.07,0.1,5.342948306008566e-14,default,code_service-code_app-code_scenario
0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,3.42,23.0,20.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,842.0,736.0,0.0,2.0,0.0,0.0,740.5,2.0,418.0,0.07,0.1,5.30825383648903e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.5,0.0,1.5,1.5,0.12,0.03,0.0,76.92,85.33,22.67,17.0,1.0,0.8,0.02,28.43,2.74,30.5,19.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,34.0,897.0,888.0,0.0,2.0,0.0,2.0,895.0,1.0,420.0,0.06,0.1,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.01,0.0,1.26,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.28,31.51,50.0,37.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,968.0,973.0,0.0,2.0,1.0,3.5,968.5,1.0,423.0,0.06,0.1,5.377642775528102e-14,default,code_service-code_app-code_scenario
6.7,0.0,1.24,0.5,0.5,0.0,0.0,0.0,8.44,0.0,0.0,26.5,0.0,2.2,0.0,0.0,0.0,84.83,0.0,1.66,0.6,0.0,8.9,1.9,14.5,13.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,2248.0,902.0,903.0,0.0,8.0,1.0,8.5,899.0,3.0,420.0,0.06,0.1,5.377642775528102e-14,default,code_service-code_app-code_scenario
0.75,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.03,0.0,88.24,0.0,34.0,0.0,1.5,0.0,0.0,12.53,25.66,19.5,16.5,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,34.0,676.0,393.0,0.0,2.0,0.0,4.0,394.5,1.0,417.0,0.14,0.12,5.30825383648903e-14,default,code_service-code_app-code_scenario
