CPU.STAT.usr,CPU.STAT.nice,CPU.STAT.sys,CPU.STAT.iowait,CPU.STAT.irq,CPU.STAT.soft,CPU.STAT.steal,CPU.STAT.guest,CPU.STAT.util,CPU.STAT.cutil,STORAGE.STAT.rs,STORAGE.STAT.ws,STORAGE.STAT.rMBs,STORAGE.STAT.wMBs,STORAGE.STAT.rrqm,STORAGE.STAT.wrqm,STORAGE.STAT.rareq-sz,STORAGE.STAT.wareq-sz,STORAGE.STAT.r_await,STORAGE.STAT.w_await,STORAGE.STAT.util,STORAGE.STAT.aqu-sz,NET.STAT.rxkBs,NET.STAT.txkBs,NET.STAT.rxpcks,NET.STAT.txpcks,NET.STAT.ifutil,NET.ESTAT.errs,NET.ESTAT.util,MEM.BANDWIDTH.Total_Util,PERF.STAT.IPC,PERF.STAT.CACHE-MISS-RATIO,PERF.STAT.MPKI,PERF.STAT.ITLB-LOAD-MISS-RATIO,PERF.STAT.DTLB-LOAD-MISS-RATIO,PERF.STAT.SBPI,PERF.STAT.SBPC,MEM.VMSTAT.procs.b,MEM.VMSTAT.memory.swpd,MEM.VMSTAT.io.bo,MEM.VMSTAT.system.in,MEM.VMSTAT.system.cs,MEM.VMSTAT.util.swap,MEM.VMSTAT.util.cpu,MEM.VMSTAT.procs.r,SYS.TASKS.procs,SYS.TASKS.cswchs,SYS.LDAVG.runq-sz,SYS.LDAVG.plist-sz,SYS.LDAVG.ldavg-1,SYS.LDAVG.ldavg-5,SYS.FDUTIL.fd-util,workload.type,workload.appname
1.8,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,658.0,367.0,0.0,3.0,1.0,4.6,366.2,1.0,437.0,0.21,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.1,0.0,0.1,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,739.0,556.0,0.0,3.0,1.0,4.4,552.8,2.0,437.0,0.17,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.01,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.61,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,820.0,742.0,0.0,3.0,1.0,4.4,740.2,1.0,438.0,0.16,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.1,0.1,0.0,0.0,0.0,2.6,0.0,0.0,8.8,0.0,0.73,0.0,6.38,0.0,85.18,0.0,1.84,0.16,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,750.0,670.0,375.0,0.0,2.0,1.0,4.6,374.8,1.0,437.0,0.15,0.08,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.8,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,7.0,0.0,0.43,0.0,23.91,0.0,62.17,0.0,2.11,0.48,0.0,0.09,0.08,1.4,1.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,435.0,671.0,382.0,0.0,3.0,1.0,4.6,380.6,2.0,437.0,0.13,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,1.6,0.0,0.02,0.0,50.0,0.0,15.0,0.0,3.25,0.4,0.0,0.45,20.75,6.4,9.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,9.0,679.0,412.0,0.0,3.0,0.0,4.8,413.2,2.0,435.0,0.12,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.71,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.31,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.0,0.0,0.11,0.08,1.6,1.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,659.0,373.0,0.0,2.0,1.0,4.6,368.8,1.0,439.0,0.11,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.8,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,750.0,576.0,0.0,3.0,1.0,4.4,574.4,2.0,438.0,0.1,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.71,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.21,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.03,0.03,0.4,0.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,833.0,765.0,0.0,3.0,1.0,4.4,763.8,2.0,437.0,0.1,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.0,0.1,0.1,0.0,0.0,2.6,0.0,0.0,9.6,0.0,0.74,0.0,7.69,0.0,79.08,0.0,1.6,0.24,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,759.0,669.0,373.0,0.0,3.0,1.0,4.4,375.0,2.0,436.0,0.09,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.4,0.0,0.01,0.0,25.0,0.0,6.0,0.0,0.83,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,14.0,676.0,407.0,0.0,3.0,1.0,4.6,405.8,1.0,437.0,0.08,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.1,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,656.0,367.0,0.0,2.0,1.0,4.8,366.6,2.0,437.0,0.07,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,666.0,384.0,0.0,2.0,1.0,4.6,382.8,1.0,437.0,0.07,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.8,0.0,0.1,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,0.0,775.0,632.0,0.0,2.0,2.0,4.4,631.0,1.0,437.0,0.06,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.7,0.0,0.1,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,823.0,750.0,0.0,3.0,1.0,4.4,745.8,1.0,438.0,0.06,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.81,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,672.0,400.0,0.0,2.0,2.0,4.6,399.2,2.0,437.0,0.05,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.71,0.0,0.5,0.0,0.2,0.0,0.0,0.0,2.41,0.0,0.0,10.4,0.0,0.81,0.0,5.45,0.0,79.54,0.0,1.77,0.32,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,827.0,673.0,391.0,0.0,3.0,1.0,4.4,389.0,2.0,437.0,0.05,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.8,0.0,0.01,0.0,42.86,0.0,9.0,0.0,1.0,0.08,0.0,0.07,0.19,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,655.0,366.0,0.0,3.0,1.0,4.4,364.8,1.0,437.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.91,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.41,0.0,0.0,9.4,0.0,0.47,0.0,22.95,0.0,51.4,0.0,1.26,0.16,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,483.0,685.0,401.0,0.0,2.0,1.0,4.4,400.4,1.0,437.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,751.0,578.0,0.0,2.0,0.0,4.6,579.6,1.0,435.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,819.0,732.0,0.0,3.0,2.0,4.6,731.4,2.0,437.0,0.03,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.1,0.1,0.1,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.09,0.08,1.4,1.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,669.0,389.0,0.0,2.0,1.0,4.6,387.6,2.0,437.0,0.03,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,664.0,382.0,0.0,3.0,2.0,4.4,380.2,3.0,437.0,0.03,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,659.0,373.0,0.0,2.0,1.0,4.4,372.8,1.0,437.0,0.02,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,10.4,0.0,0.84,0.0,5.45,0.0,83.08,0.0,1.56,0.24,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,864.0,673.0,388.0,0.0,3.0,1.0,4.4,387.2,3.0,437.0,0.1,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.09,0.0,0.8,0.0,0.2,0.1,0.0,0.0,3.19,0.0,0.0,0.4,0.0,0.01,0.0,77.78,0.0,18.0,0.0,1.0,0.08,0.0,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,773.0,630.0,0.0,3.0,1.0,4.6,629.4,2.0,437.0,0.09,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,8.8,0.0,0.52,0.0,6.38,0.0,60.55,0.0,1.34,0.16,0.0,0.07,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,533.0,834.0,736.0,0.0,3.0,2.0,4.4,732.8,2.0,438.0,0.09,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.5,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.08,0.0,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,662.0,370.0,0.0,2.0,2.0,4.4,367.6,2.0,437.0,0.08,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.6,0.0,0.8,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.6,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.0,0.08,0.0,0.06,0.07,0.8,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,657.0,367.0,0.0,3.0,1.0,4.4,366.6,1.0,437.0,0.07,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.3,0.0,0.0,0.4,0.0,0.01,0.0,84.62,0.0,26.0,0.0,1.0,0.0,0.0,0.04,0.16,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,677.0,406.0,0.0,2.0,2.0,4.6,405.6,2.0,437.0,0.07,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.7,0.1,0.1,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,659.0,364.0,0.0,3.0,1.0,4.4,363.8,1.0,437.0,0.13,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,759.0,600.0,0.0,3.0,1.0,5.0,599.8,2.0,437.0,0.12,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.6,0.1,0.2,0.0,0.0,0.0,2.5,0.0,0.0,11.0,0.0,0.8,0.0,6.78,0.0,74.47,0.0,1.62,0.32,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,819.0,836.0,755.0,0.0,3.0,0.0,4.8,756.2,2.0,435.0,0.11,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.0,0.0,0.1,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.01,0.0,77.78,0.0,18.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,656.0,369.0,0.0,3.0,1.0,4.8,372.6,2.0,435.0,0.1,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.2,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.05,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,656.0,368.0,0.0,3.0,1.0,5.2,367.8,1.0,439.0,0.09,0.07,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,686.0,423.0,0.0,3.0,1.0,4.4,423.4,1.0,437.0,0.08,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.5,0.08,0.0,0.09,0.08,1.4,1.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,657.0,369.0,0.0,3.0,2.0,5.0,369.6,2.0,436.0,0.08,0.07,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.09,0.0,0.7,0.0,0.2,0.1,0.0,0.0,3.09,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,774.0,633.0,0.0,3.0,2.0,4.4,631.4,2.0,438.0,0.07,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,10.0,0.0,0.78,0.0,5.66,0.0,79.76,0.0,1.72,0.24,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,798.0,848.0,770.0,0.0,3.0,1.0,4.8,770.4,1.0,436.0,0.07,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.7,0.1,0.2,0.0,0.0,0.0,2.6,0.0,0.0,1.2,0.0,0.01,0.0,33.33,0.0,6.67,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,8.0,655.0,368.0,0.0,3.0,3.0,4.4,365.8,5.0,437.0,0.06,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.81,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.6,0.0,0.01,0.0,66.67,0.0,12.0,0.0,0.67,0.08,0.0,0.06,0.05,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,7.0,653.0,366.0,0.0,2.0,2.0,5.0,365.8,2.0,436.0,0.06,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.5,0.0,0.2,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.0,0.0,0.06,0.18,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,652.0,355.0,0.0,3.0,2.0,4.4,350.8,2.0,439.0,0.05,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,659.0,377.0,0.0,3.0,1.0,4.4,375.0,1.0,436.0,0.05,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,761.0,606.0,0.0,3.0,1.0,4.6,606.0,1.0,436.0,0.04,0.06,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.04,0.04,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,814.0,723.0,0.0,3.0,2.0,4.6,723.0,2.0,436.0,0.04,0.06,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.0,0.1,0.0,0.0,2.5,0.0,0.0,10.0,0.0,0.82,0.0,5.66,0.0,83.6,0.0,1.62,0.32,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,836.0,662.0,370.0,0.0,2.0,0.0,4.8,371.0,1.0,434.0,0.04,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.7,0.0,0.2,0.0,0.0,0.0,2.6,0.0,0.0,2.0,0.0,0.01,0.0,23.08,0.0,6.0,0.0,1.0,0.08,0.0,0.06,0.05,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,12.0,659.0,370.0,0.0,3.0,1.0,4.4,367.8,1.0,437.0,0.03,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.1,0.0,0.0,0.0,0.0,2.4,0.0,0.0,7.4,0.0,0.48,0.0,13.95,0.0,67.03,0.0,1.59,0.16,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,496.0,666.0,374.0,0.0,3.0,1.0,4.6,372.4,1.0,438.0,0.03,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,2.9,0.0,0.0,0.4,0.0,0.0,0.0,66.67,0.0,12.0,0.0,1.0,0.08,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,662.0,371.0,0.0,3.0,2.0,5.0,371.2,1.0,436.0,0.03,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,0.5,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,756.0,604.0,0.0,2.0,2.0,4.6,602.2,2.0,436.0,0.02,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.7,0.0,0.6,0.0,0.2,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.14,0.13,1.8,1.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,807.0,712.0,0.0,3.0,1.0,4.4,710.4,1.0,437.0,0.02,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.5,0.1,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.6,0.0,0.0,0.0,50.0,0.0,8.0,0.0,1.0,0.08,0.0,0.07,0.1,1.0,1.4,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,5.0,654.0,359.0,0.0,2.0,1.0,4.4,357.8,1.0,436.0,0.02,0.05,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.6,0.0,0.1,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.01,0.0,83.33,0.0,24.0,0.0,1.0,0.0,0.0,0.04,0.16,0.6,0.6,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,10.0,661.0,383.0,0.0,3.0,0.0,4.8,385.6,2.0,433.0,0.02,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
1.9,0.0,0.4,0.0,0.1,0.0,0.0,0.0,2.4,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.06,0.06,0.8,0.8,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,1.0,0.0,759.0,661.0,364.0,0.0,2.0,1.0,4.4,363.2,1.0,435.0,0.02,0.05,5.30825383648903e-14,default,code_service-code_app-code_scenario
2.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.4,0.0,0.01,0.0,75.0,0.0,16.0,0.0,0.5,0.08,0.0,0.08,0.07,1.2,1.2,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,6.0,654.0,359.0,0.0,2.0,1.0,4.4,357.2,1.0,435.0,0.18,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
1.8,0.0,0.7,0.0,0.2,0.0,0.0,0.0,2.7,0.0,0.0,0.4,0.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,0.0,0.0,0.11,0.07,1.6,1.0,0.0,0.0,0.0,0.0,1.0,100.0,1000.0,100.0,100.0,1.0,1.0,0.0,0.0,4.0,750.0,580.0,0.0,3.0,1.0,4.8,575.8,1.0,435.0,0.16,0.08,5.2735593669694936e-14,default,code_service-code_app-code_scenario
